id_x,host_response_rate,host_is_superhost,host_listings_count,accommodates,bedrooms,beds,maximum_nights,price,review_scores_rating,review_scores_cleanliness,review_scores_location,number_of_reviews,neighbourhood,property_type,neighbourhood_freq,property_type_freq
962154991273921846,0.86,0,273.0,4.0,1.0,1.0,365.0,166.0,4.88,5.0,5.0,64,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
962188056283515731,0.3,0,1.0,2.0,1.0,1.0,20.0,127.0,4.79,4.58,4.83,4356,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
962789460497417273,1.0,0,1.0,1.0,1.0,1.0,365.0,71.0,5.0,5.0,5.0,1,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
962813447504762736,0.99,0,92.0,4.0,1.0,2.0,165.0,152.0,4.79,4.86,4.64,1764,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
963892981669505076,1.0,0,1.0,2.0,1.0,1.0,30.0,65.0,4.76,4.84,4.76,3969,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
964297847158967406,1.0,1,1.0,2.0,1.0,1.0,1125.0,59.0,4.81,4.83,4.5,4900,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
965261192958057631,1.0,0,2.0,2.0,2.0,1.0,28.0,100.0,5.0,5.0,5.0,16,"Terenure, County Dublin, Ireland",Private room in home,0.002240143369175627,0.22334229390681004
965336561746400809,0.86,0,273.0,6.0,2.0,3.0,365.0,359.0,5.0,5.0,5.0,1,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
965935863700281909,1.0,1,24.0,4.0,1.0,2.0,40.0,134.0,4.86,4.75,4.87,15625,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
966783259252638610,0.33,0,1.0,5.0,2.0,4.0,365.0,461.0,4.5,4.0,4.58,144,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
967145585761310220,1.0,0,3.0,2.0,1.0,1.0,10.0,101.0,4.76,4.87,4.81,4624,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
967492330244197715,1.0,0,1.0,2.0,1.0,1.0,15.0,91.0,4.88,4.88,4.54,576,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
967532626148439851,1.0,1,1.0,5.0,3.0,0.0,7.0,340.0,4.96,4.71,5.0,576,Unknown,Entire home,0.5945340501792115,0.1646505376344086
967853497132860236,1.0,0,3.0,4.0,2.0,3.0,365.0,147.0,4.67,4.52,4.79,1764,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
968156576714073573,1.0,0,2.0,2.0,1.0,1.0,365.0,57.0,4.75,4.75,5.0,16,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
968546067607682882,1.0,1,1.0,2.0,1.0,1.0,365.0,85.0,4.78,4.65,4.65,529,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
968671339275526602,0.9,0,24.0,4.0,1.0,1.0,365.0,219.0,3.33,3.0,4.33,9,"Dublin 1, County Dublin, Ireland",Entire rental unit,0.02307347670250896,0.2318548387096774
969354972190804101,0.99,1,12.0,3.0,1.0,3.0,365.0,120.0,4.89,4.94,4.8,15129,"Dublin 1, County Dublin, Ireland",Private room in townhouse,0.02307347670250896,0.02486559139784946
969436227517535696,1.0,1,1.0,4.0,1.0,3.0,22.0,86.0,5.0,4.67,5.0,144,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
970012699595918627,1.0,0,1.0,1.0,1.0,1.0,7.0,58.0,5.0,5.0,4.86,49,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
970741245308769448,1.0,1,1.0,2.0,1.0,1.0,365.0,83.0,4.98,4.93,4.83,1681,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
970978339639695859,1.0,0,1.0,5.0,2.0,1.0,365.0,236.0,4.67,5.0,4.67,9,"Dublin 5, County Dublin, Ireland",Entire home,0.00492831541218638,0.1646505376344086
971148473097649038,1.0,1,1.0,4.0,2.0,2.0,1125.0,183.0,4.95,4.89,4.95,1444,"Dublin 3, County Dublin, Ireland",Entire rental unit,0.006496415770609319,0.2318548387096774
972256846502589874,1.0,0,1.0,4.0,2.0,3.0,1125.0,320.0,4.91,5.0,5.0,484,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
972447564273311879,0.9,0,1.0,3.0,1.0,1.0,365.0,90.0,4.86,4.75,4.89,1296,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
972534785245971816,0.97,1,2.0,1.0,1.0,1.0,365.0,62.0,4.93,4.96,4.87,3025,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
972805251076754372,1.0,1,1.0,2.0,1.0,1.0,28.0,194.0,4.91,4.96,4.98,10404,"Dublin 8, County Dublin, Ireland",Entire condo,0.02710573476702509,0.08109318996415771
973118635367485465,1.0,0,1.0,4.0,2.0,2.0,1125.0,245.0,4.36,4.64,4.77,1936,"Dublin 1, County Dublin, Ireland",Entire rental unit,0.02307347670250896,0.2318548387096774
973201249302604095,0.0,0,2.0,2.0,1.0,1.0,365.0,182.0,4.56,4.56,4.33,81,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
973239728151294861,1.0,0,1.0,2.0,1.0,1.0,365.0,199.0,3.0,4.0,4.0,4,"Dublin, County Dublin, Ireland",Private room in home,0.11559139784946236,0.22334229390681004
973240039631512351,1.0,0,1.0,4.0,1.0,1.0,365.0,238.0,5.0,5.0,4.93,196,Unknown,Entire home,0.5945340501792115,0.1646505376344086
973895237144741260,1.0,1,3.0,5.0,3.0,3.0,14.0,491.0,5.0,5.0,4.8,25,"Dublin 4, County Dublin, Ireland",Entire home,0.012096774193548387,0.1646505376344086
974520387543059753,1.0,0,3.0,2.0,1.0,1.0,5.0,95.0,5.0,5.0,5.0,4,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
975477216724944460,0.86,0,273.0,8.0,4.0,1.0,365.0,375.0,4.71,4.71,4.14,49,Unknown,Entire home,0.5945340501792115,0.1646505376344086
975860063423076392,1.0,0,1.0,2.0,1.0,2.0,30.0,53.0,4.96,4.94,4.81,2304,"Lucan, County Dublin, Ireland",Private room in rental unit,0.005824372759856631,0.09363799283154121
975885195706169547,1.0,1,9.0,2.0,1.0,1.0,365.0,94.0,4.73,4.89,4.87,6889,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
975893896366069389,1.0,1,9.0,2.0,1.0,1.0,365.0,82.0,4.79,4.9,4.87,7056,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
975953241784694737,1.0,1,9.0,2.0,1.0,1.0,365.0,93.0,4.67,4.84,4.77,6724,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
975961057942693717,1.0,1,9.0,2.0,1.0,1.0,365.0,78.0,4.73,4.86,4.77,5929,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
975966967896301533,1.0,1,9.0,2.0,1.0,1.0,365.0,86.0,4.79,4.81,4.86,3364,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
975976771684278038,1.0,1,1.0,4.0,4.0,4.0,1125.0,190.0,4.74,4.85,4.85,729,"Dublin, County Dublin, Ireland",Entire home,0.11559139784946236,0.1646505376344086
975978105295312579,1.0,1,9.0,4.0,1.0,2.0,365.0,146.0,4.79,4.95,4.86,3136,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
976123055469626852,1.0,0,1.0,10.0,5.0,5.0,14.0,640.0,5.0,5.0,5.0,9,"Dublin 4, County Dublin, Ireland",Entire home,0.012096774193548387,0.1646505376344086
976190514828383252,1.0,0,2.0,5.0,2.0,3.0,365.0,178.0,4.7,4.87,4.46,3969,"County Dublin, Ireland",Entire guesthouse,0.006048387096774193,0.009632616487455198
976943607559241482,1.0,1,1.0,2.0,1.0,1.0,7.0,135.0,4.85,4.95,4.66,3844,"Dublin, County Dublin, Ireland",Private room in rental unit,0.11559139784946236,0.09363799283154121
977371880949123030,1.0,0,7.0,2.0,1.0,1.0,365.0,58.0,4.3,4.3,4.0,100,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
978205005415358930,1.0,1,1.0,4.0,2.0,4.0,365.0,198.0,4.93,4.89,4.85,8836,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
978315110263064480,0.5,0,2.0,2.0,1.0,1.0,365.0,112.0,5.0,5.0,5.0,4,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
978411332156509107,0.94,0,1.0,2.0,1.0,1.0,21.0,107.0,4.87,4.88,4.91,4761,Unknown,Entire guesthouse,0.5945340501792115,0.009632616487455198
978857856080645726,1.0,0,1.0,5.0,3.0,3.0,31.0,251.0,4.51,4.32,4.58,2809,Unknown,Entire home,0.5945340501792115,0.1646505376344086
978977771321991313,0.97,0,3.0,2.0,1.0,1.0,1125.0,78.0,4.66,4.51,4.68,9216,"Hampton Wood, County Dublin, Ireland",Private room in home,0.00022401433691756272,0.22334229390681004
979445034525203339,1.0,1,24.0,4.0,2.0,2.0,365.0,111.0,4.75,4.71,4.63,8649,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
979729015813691070,1.0,1,1.0,2.0,1.0,1.0,365.0,86.0,4.94,4.94,4.82,1089,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
979733170001452848,1.0,1,24.0,4.0,2.0,2.0,365.0,121.0,4.88,4.83,4.74,17689,Unknown,Entire home,0.5945340501792115,0.1646505376344086
980986372831566874,1.0,0,2.0,2.0,1.0,1.0,1125.0,60.0,4.57,4.86,4.71,196,"Clonsilla, County Dublin, Ireland",Private room in home,0.0006720430107526882,0.22334229390681004
981053905228634865,1.0,0,1.0,3.0,2.0,2.0,1125.0,281.0,4.71,4.76,4.85,1156,"Dublin, County Dublin, Ireland",Entire home,0.11559139784946236,0.1646505376344086
981191077077042559,1.0,1,3.0,4.0,2.0,2.0,1125.0,153.0,4.83,4.17,4.83,36,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
981267417866835841,1.0,1,10.0,2.0,1.0,1.0,90.0,199.0,4.92,4.92,4.77,169,Unknown,Private room in guesthouse,0.5945340501792115,0.007840501792114695
981733072804268490,1.0,1,10.0,3.0,1.0,2.0,30.0,187.0,4.76,4.82,4.82,289,Unknown,Private room in guesthouse,0.5945340501792115,0.007840501792114695
981738537106813977,1.0,0,15.0,2.0,1.0,2.0,35.0,100.0,5.0,4.5,5.0,16,"Dublin, County Dublin, Ireland",Private room in condo,0.11559139784946236,0.05040322580645161
981745253647656879,1.0,1,10.0,3.0,1.0,2.0,30.0,193.0,4.87,5.0,4.8,225,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
981747895931969351,1.0,1,10.0,2.0,1.0,1.0,30.0,178.0,4.96,5.0,4.96,625,Unknown,Private room in guesthouse,0.5945340501792115,0.007840501792114695
982065615332925008,1.0,0,23.0,2.0,1.0,1.0,45.0,78.0,4.78,4.72,4.83,324,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
982580654724895943,1.0,1,4.0,2.0,1.0,1.0,365.0,120.0,4.9,4.73,4.8,2601,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
982599057301348472,1.0,0,1.0,4.0,1.0,2.0,730.0,204.0,4.68,4.4,4.89,2209,"Dublin 1, County Dublin, Ireland",Entire rental unit,0.02307347670250896,0.2318548387096774
982621254325371904,1.0,1,2.0,5.0,3.0,4.0,365.0,209.0,4.94,4.88,4.81,256,"Dublin 6W, County Dublin, Ireland",Entire home,0.00022401433691756272,0.1646505376344086
982693410949727244,1.0,0,1.0,2.0,1.0,1.0,365.0,88.0,4.67,4.33,5.0,9,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
983073049908354241,1.0,0,1.0,4.0,2.0,2.0,600.0,426.0,5.0,4.71,5.0,49,"Dublin 8, County Dublin, Ireland",Entire home,0.02710573476702509,0.1646505376344086
983368218981189891,1.0,1,3.0,1.0,1.0,1.0,5.0,46.0,4.98,4.94,4.78,2401,"Lusk, County Dublin, Ireland",Private room in home,0.0011200716845878136,0.22334229390681004
983389032672561832,1.0,1,2.0,5.0,2.0,3.0,1125.0,169.0,4.81,4.94,4.68,961,"Dublin, County Dublin, Ireland",Entire home,0.11559139784946236,0.1646505376344086
983461345294802383,0.86,0,273.0,5.0,4.0,4.0,365.0,212.0,5.0,5.0,5.0,4,Unknown,Entire home,0.5945340501792115,0.1646505376344086
983747193364307601,1.0,0,1.0,2.0,1.0,1.0,365.0,78.0,4.64,4.62,4.5,8100,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
983995229312446260,0.71,0,1.0,1.0,1.0,1.0,365.0,50.0,5.0,5.0,5.0,25,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
984196407860288742,0.86,0,273.0,4.0,2.0,3.0,365.0,169.0,4.82,4.5,4.73,121,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
984525591766241058,1.0,1,2.0,1.0,1.0,1.0,365.0,69.0,4.85,4.82,4.86,5041,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
984933109860486534,0.93,1,1.0,4.0,1.0,1.0,365.0,202.0,4.78,4.8,4.94,6561,"Dublin 8, County Dublin, Ireland",Entire condo,0.02710573476702509,0.08109318996415771
985404131559759678,1.0,1,9.0,2.0,1.0,2.0,365.0,241.0,4.75,4.5,4.75,16,"Dublin, County Dublin, Ireland",Private room in bed and breakfast,0.11559139784946236,0.013888888888888888
985419404090981614,1.0,1,9.0,2.0,1.0,1.0,365.0,278.0,5.0,5.0,4.0,4,"Dublin, County Dublin, Ireland",Private room in bed and breakfast,0.11559139784946236,0.013888888888888888
985428158784884105,1.0,1,9.0,2.0,1.0,1.0,365.0,291.0,5.0,5.0,5.0,4,"Dublin, County Dublin, Ireland",Private room in bed and breakfast,0.11559139784946236,0.013888888888888888
985432449256633378,1.0,1,9.0,3.0,1.0,2.0,365.0,324.0,4.5,4.75,4.5,16,"Dublin, County Dublin, Ireland",Private room in bed and breakfast,0.11559139784946236,0.013888888888888888
986232568958614718,1.0,1,4.0,2.0,1.0,1.0,4.0,117.0,5.0,4.67,5.0,9,"Farmleigh Woods, County Dublin, Ireland",Private room in rental unit,0.0008960573476702509,0.09363799283154121
986766762167016996,1.0,0,1.0,8.0,5.0,6.0,1125.0,503.0,4.82,4.7,4.889999999999999,13225,"Dublin 9, County Dublin, Ireland",Entire home,0.004480286738351254,0.1646505376344086
986898408034321825,1.0,1,1.0,2.0,1.0,1.0,110.0,108.0,5.0,4.94,4.91,1225,"Dublin, County Dublin, Ireland",Private room in condo,0.11559139784946236,0.05040322580645161
987418993332425011,0.5,0,2.0,1.0,1.0,1.0,365.0,103.0,5.0,4.0,4.5,4,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
988226653688499744,1.0,0,1.0,4.0,2.0,2.0,30.0,128.0,4.56,4.69,4.88,256,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
988284857301659678,1.0,1,1.0,2.0,1.0,1.0,7.0,90.0,4.85,4.9,4.75,400,"Baile Átha Cliath 16, County Dublin, Ireland",Private room in home,0.00022401433691756272,0.22334229390681004
988288916431142503,1.0,1,1.0,5.0,3.0,3.0,1125.0,210.0,4.86,4.75,4.76,2601,"Kimmage, County Dublin, Ireland",Entire home,0.0011200716845878136,0.1646505376344086
988320377166771578,1.0,0,5.0,2.0,1.0,1.0,365.0,177.0,4.65,4.36,4.88,4356,"Dublin 1, County Dublin, Ireland",Entire rental unit,0.02307347670250896,0.2318548387096774
988871577228302153,1.0,0,1.0,2.0,1.0,1.0,365.0,100.0,5.0,4.69,4.77,169,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
988931553919288654,1.0,1,1.0,2.0,1.0,1.0,90.0,91.0,5.0,4.99,4.91,8836,"Dublin 11, County Dublin, Ireland",Private room in home,0.0015681003584229391,0.22334229390681004
989057045467230189,1.0,0,133.0,4.0,2.0,2.0,1125.0,198.0,4.58,4.5,4.88,576,Unknown,Entire home,0.5945340501792115,0.1646505376344086
989617404601264569,1.0,1,2.0,3.0,1.0,2.0,365.0,103.0,4.85,4.77,4.83,2209,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
990465480732535326,1.0,0,5.0,8.0,4.0,4.0,365.0,426.0,4.68,4.55,4.849999999999999,2809,Unknown,Entire home,0.5945340501792115,0.1646505376344086
990479105621544084,0.99,0,17.0,4.0,2.0,2.0,90.0,206.0,4.91,4.97,4.97,1024,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
990605168349773446,1.0,0,1.0,3.0,2.0,2.0,14.0,197.0,5.0,4.94,5.0,289,"Saggart, County Dublin, Ireland",Entire home,0.0013440860215053765,0.1646505376344086
991295395356900546,1.0,1,9.0,7.0,4.0,4.0,90.0,419.0,4.8,4.73,4.85,5625,"Dublin, County Dublin, Ireland",Entire townhouse,0.11559139784946236,0.018145161290322582
991943659844830567,1.0,1,1.0,1.0,1.0,1.0,1125.0,66.0,4.85,4.85,4.85,1521,"Dublin 6, County Dublin, Ireland",Private room in rental unit,0.011200716845878136,0.09363799283154121
992646793049235252,1.0,0,1.0,4.0,2.0,2.0,7.0,300.0,5.0,5.0,4.82,121,"Dublin, County Dublin, Ireland",Entire home,0.11559139784946236,0.1646505376344086
992848754573647718,1.0,0,1.0,2.0,1.0,1.0,7.0,79.0,4.8,4.76,4.49,2025,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
993543077150041634,0.0,0,1.0,1.0,1.0,1.0,4.0,99.0,5.0,5.0,5.0,1,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
994069486686973856,1.0,0,10.0,2.0,1.0,1.0,7.0,92.0,4.669999999999999,4.55,4.74,14641,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
994098193684092927,1.0,0,1.0,5.0,1.0,2.0,365.0,141.0,4.49,4.57,4.51,1225,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
994195219334142169,0.0,0,1.0,2.0,1.0,1.0,12.0,108.0,4.5,4.5,4.0,4,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
994381862463141719,0.9,0,2.0,2.0,1.0,1.0,7.0,80.0,4.25,4.5,4.75,16,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
994703105428363137,1.0,0,1.0,3.0,1.0,2.0,365.0,94.0,4.61,4.28,4.89,324,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
994727986391180578,0.86,0,273.0,4.0,2.0,2.0,365.0,350.0,3.0,2.0,5.0,1,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
994799183657357101,0.0,0,1.0,2.0,1.0,1.0,365.0,312.0,4.33,4.67,4.33,9,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
996472507740090562,0.97,1,84.0,4.0,2.0,2.0,90.0,157.0,5.0,5.0,5.0,1,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
997065000151356171,1.0,1,1.0,2.0,1.0,1.0,4.0,103.0,5.0,4.96,4.85,729,"Rathfarnham, County Dublin, Ireland",Private room in home,0.00044802867383512545,0.22334229390681004
997065508920168332,1.0,1,2.0,2.0,1.0,1.0,3.0,87.0,4.95,4.97,4.86,13689,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
997794763770688862,1.0,0,1.0,2.0,1.0,1.0,30.0,90.0,4.71,4.29,4.78,2025,"Dublin, County Dublin, Ireland",Private room in rental unit,0.11559139784946236,0.09363799283154121
998264729993581915,1.0,1,1.0,2.0,1.0,0.0,14.0,162.0,4.96,4.98,4.88,2704,Unknown,Entire bungalow,0.5945340501792115,0.0038082437275985663
998402970725686624,1.0,0,10.0,2.0,1.0,1.0,365.0,95.0,5.0,4.75,4.75,16,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
998691936376281660,0.63,1,1.0,2.0,1.0,1.0,365.0,90.0,4.92,4.85,4.69,169,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
998765200487858372,1.0,1,2.0,2.0,1.0,1.0,365.0,53.0,4.78,4.75,4.57,4624,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
998993642979322398,1.0,0,10.0,2.0,1.0,1.0,7.0,94.0,4.61,4.680000000000001,4.8,12321,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
999219617747229275,0.86,0,273.0,4.0,1.0,2.0,365.0,177.0,4.24,4.14,4.62,441,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
999323141181079964,1.0,0,9.0,6.0,2.0,3.0,100.0,387.0,4.63,4.47,4.84,361,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
999808754865235719,1.0,1,2.0,1.0,1.0,1.0,730.0,38.0,4.93,4.91,4.66,1936,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
999863020274825968,1.0,0,5.0,4.0,2.0,2.0,365.0,190.0,4.81,4.88,4.85,676,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1000078944489154232,1.0,0,1.0,2.0,1.0,1.0,1125.0,149.0,4.78,4.93,4.809999999999999,729,"Dublin 1, Dublin, Ireland",Entire condo,0.00044802867383512545,0.08109318996415771
1000577316849124327,1.0,0,4.0,2.0,1.0,1.0,180.0,77.0,5.0,4.82,4.82,121,"Dublin, County Dublin, Ireland",Private room in home,0.11559139784946236,0.22334229390681004
1000582648561037663,1.0,0,4.0,2.0,1.0,1.0,180.0,76.0,4.6,4.7,4.4,100,"Dublin, County Dublin, Ireland",Private room in home,0.11559139784946236,0.22334229390681004
1000732622083257585,1.0,0,2.0,2.0,1.0,1.0,365.0,80.0,5.0,5.0,4.75,16,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1001311174614177403,0.86,0,273.0,4.0,2.0,2.0,365.0,262.0,4.880000000000001,4.880000000000001,4.95,3364,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1001327097160742166,1.0,0,2.0,1.0,1.0,1.0,365.0,104.0,5.0,4.75,4.94,256,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1001854673744299281,0.09,0,2.0,2.0,1.0,1.0,30.0,121.0,4.89,5.0,4.79,361,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1002041054879380742,1.0,0,1.0,2.0,1.0,1.0,365.0,111.0,4.68,4.8,4.58,4225,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1002096215283246839,0.89,0,1.0,2.0,1.0,1.0,10.0,44.0,5.0,5.0,5.0,4,"Dublin 5, County Dublin, Ireland",Private room in home,0.00492831541218638,0.22334229390681004
1002142142569889722,1.0,1,2.0,4.0,1.0,2.0,365.0,161.0,4.89,5.0,4.72,324,"County Dublin, Ireland",Entire home,0.006048387096774193,0.1646505376344086
1004072761757629466,1.0,0,1.0,2.0,1.0,1.0,365.0,170.0,4.89,5.0,4.89,81,Unknown,Entire home,0.5945340501792115,0.1646505376344086
1004452700960976124,1.0,0,1.0,1.0,1.0,1.0,365.0,54.0,5.0,5.0,4.67,9,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1005108060930897562,1.0,1,1.0,2.0,1.0,1.0,365.0,110.0,4.86,4.77,4.77,4900,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1005684451665979584,0.92,0,5.0,6.0,3.0,2.0,730.0,274.0,4.86,5.0,5.0,49,"Dublin  , County Dublin, Ireland",Entire rental unit,0.00022401433691756272,0.2318548387096774
1005742080989066426,1.0,0,10.0,2.0,1.0,1.0,120.0,130.0,4.18,4.12,4.59,289,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1007172711505701587,1.0,0,1.0,1.0,1.0,1.0,365.0,35.0,4.25,3.75,4.75,16,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1007664164717043714,0.09,0,2.0,1.0,0.0,1.0,1125.0,109.0,5.0,4.86,4.71,49,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1007776674186447599,1.0,0,1.0,2.0,1.0,1.0,3.0,89.0,4.71,4.76,4.61,2601,"Dublin, County Dublin, Ireland",Private room in rental unit,0.11559139784946236,0.09363799283154121
1008851658977301412,0.8,0,2.0,2.0,1.0,1.0,100.0,74.0,4.56,4.56,4.56,81,"Dublin 16, County Dublin, Ireland",Private room in rental unit,0.00246415770609319,0.09363799283154121
1009333098899601978,1.0,0,133.0,1.0,1.0,1.0,1125.0,76.0,4.53,4.58,4.95,361,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1009335787213156973,1.0,0,133.0,1.0,1.0,1.0,1125.0,65.0,4.3,4.56,4.48,729,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1009337179991333309,1.0,0,133.0,1.0,1.0,1.0,1125.0,76.0,4.58,4.75,4.63,576,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1009419535151084273,1.0,0,2.0,6.0,2.0,3.0,365.0,265.0,4.75,4.64,4.93,784,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1009861987140990770,1.0,0,3.0,4.0,1.0,2.0,365.0,170.0,4.69,4.7,4.98,16384,"Dublin 1, County Dublin, Ireland",Entire rental unit,0.02307347670250896,0.2318548387096774
